time,open,high,low,close_stock,volume,amount,thscode,close_index,ret_stock,ret_index,ret_excess,vol_20,vol_regime,ret_excess_fwd_5
2017-06-12,2790.5158,2838.0142,2779.2603,2823.6071,3510916.0,1654501999.0,600519.SH,3574.3894,0.014436243636392,-0.0004979908255487,0.0149342344619408,0.19456198879008074,mid,0.0054220428243092
2017-06-13,2824.5638,2832.7241,2790.5158,2824.5075,2423798.0,1141536364.0,600519.SH,3582.2674,0.0003188828927367,0.0022040128028579,-0.0018851299101212,0.19543319883801,mid,-0.0057372482908738
2017-06-14,2823.1006,2849.6074,2810.1005,2832.105,3376863.0,1600846629.0,600519.SH,3535.2987,0.0026898494693321,-0.0131114444443762,0.0158012939137084,0.19386229238092276,low,0.0012549339189793
2017-06-15,2835.538,2838.2393,2773.6325,2775.3209,5020280.0,2347172380.0,600519.SH,3528.7926,-0.0200501393839563,-0.0018403254016413,-0.018209813982315,0.20263012870396566,mid,-0.0005856730881752
2017-06-16,2759.5631,2793.2734,2758.2125,2765.9225,3333180.0,1544955944.0,600519.SH,3518.7611,-0.0033864192065141,-0.0028427570382005,-0.0005436621683135,0.2000031362275602,mid,-0.0091032577070826
2017-06-19,2762.1519,2809.594,2762.1519,2808.3559,3853668.0,1803585246.0,600519.SH,3553.6653,0.0153414999877978,0.0099194571634886,0.0054220428243092,0.2039634801463938,mid,0.0113461333164683
2017-06-20,2824.2824,2834.8626,2782.9746,2786.5764,3450539.0,1614858151.0,600519.SH,3546.494,-0.0077552492545549,-0.002018000963681,-0.0057372482908738,0.19337236099254615,low,-0.0029350933101311
2017-06-21,2804.8666,2824.2824,2785.0569,2822.6504,4203854.0,1974672846.0,600519.SH,3587.955,0.0129456346504621,0.0116907007314828,0.0012549339189793,0.1967134846122046,mid,-0.0093867965988113
2017-06-22,2824.395,2852.0273,2814.1525,2822.8755,3824234.0,1815684370.0,600519.SH,3590.3425,7.974774346841684e-05,0.0006654208316436,-0.0005856730881752,0.17684920649331562,low,-0.0107574263395121
2017-06-23,2823.4945,2834.8626,2798.0008,2822.7629,3130362.0,1473803782.0,600519.SH,3622.8831,-3.988840457180842e-05,0.0090633693025108,-0.0091032577070826,0.17310475380483614,low,-0.0017580435899149
2017-06-26,2824.3387,2891.8156,2818.6547,2890.0147,5293257.0,2536430501.0,600519.SH,3668.0919,0.0238248136249772,0.0124786803085088,0.0113461333164683,0.18890648334499938,low,-0.0185777881422898
2017-06-27,2879.5471,2891.8156,2868.4604,2886.7506,2798078.0,1350476765.0,600519.SH,3674.7152,-0.0011294406218765,0.0018056526882546,-0.0029350933101311,0.18961325832509518,low,-0.0088190224958127
2017-06-28,2886.6944,2886.6944,2824.2824,2837.2263,3772874.0,1799676818.0,600519.SH,3646.1666,-0.0171557251949648,-0.0077689285961535,-0.0093867965988113,0.1873343271967889,low,0.0061112350926491
2017-06-29,2842.8541,2848.7632,2807.3991,2824.3387,3509272.0,1657994404.0,600519.SH,3668.8279,-0.0045423236066858,0.0062151027328263,-0.0107574263395121,0.18540346827589602,low,-0.0086010799956718
2017-06-30,2815.8971,2830.8106,2795.0181,2817.8105,2242717.0,1056424784.0,600519.SH,3666.7977,-0.0023114083307358,-0.0005533647408209,-0.0017580435899149,0.1846578630760576,low,-0.0055091198461096
2017-07-03,2831.0358,2831.0358,2739.3032,2753.2037,4962853.0,2298656458.0,600519.SH,3650.8463,-0.0229280144992006,-0.0043502263569108,-0.0185777881422898,0.2038215086622622,mid,0.0182627056979962
2017-07-04,2745.2686,2751.1215,2689.216,2705.6491,5648895.0,2563886390.0,600519.SH,3619.9841,-0.0172724597166565,-0.0084534372208437,-0.0088190224958127,0.21238053088497016,mid,0.0129834971154352
2017-07-05,2711.7834,2752.9786,2711.7834,2751.8531,3754032.0,1718844532.0,600519.SH,3659.6795,0.0170768633670936,0.0109656282744445,0.0061112350926491,0.20625464129136842,mid,-0.0080830644869215
2017-07-06,2740.485,2752.247,2698.2205,2728.4979,4204439.0,1913037511.0,600519.SH,3660.0967,-0.0084870809419296,0.0001139990537422,-0.0086010799956718,0.204906929012976,mid,-0.0103358620794846
2017-07-07,2738.9486,2739.23,2683.5151,2710.3596,3779647.0,1681450715.0,600519.SH,3655.9293,-0.0066477236431078,-0.0011386037969981,-0.0055091198461096,0.20543960235958655,mid,-0.0038783962620747
2017-07-10,2715.4808,2760.6155,2693.4763,2758.1956,3662409.0,1648443670.0,600519.SH,3653.6868,0.0176493185627473,-0.0006133871352489,0.0182627056979962,0.2089795036373575,mid,-0.0022083779693305
2017-07-11,2758.3644,2815.0923,2755.5505,2806.932,4460182.0,2054854503.0,600519.SH,3670.8086,0.0176696678074606,0.0046861706920253,0.0129834971154352,0.21934818015454094,mid,0.0041170119294797
2017-07-12,2821.9582,2823.0274,2761.1783,2775.0789,2895072.0,1330327923.0,600519.SH,3658.8236,-0.0113480127056871,-0.0032649482187656,-0.0080830644869215,0.22251409184212748,mid,-0.0082324391114114
2017-07-13,2763.148,2800.0662,2753.7496,2767.7065,2595135.0,1183440452.0,600519.SH,3686.9205,-0.002656645185836,0.0076792168936485,-0.0103358620794846,0.2109493063989577,mid,0.0146499337732906
2017-07-14,2768.213,2782.3387,2750.2041,2769.1134,1772657.0,806510274.0,600519.SH,3703.094,0.0005083270209469,0.0043867232830216,-0.0038783962620747,0.21058589648906065,mid,0.0185495742883803
2017-07-17,2772.6589,2778.2867,2712.1042,2733.4334,3526368.0,1595292990.0,600519.SH,3663.5575,-0.0128849905532941,-0.0106766125839635,-0.0022083779693305,0.20737418760843257,mid,0.0050519247497009
2017-07-18,2744.2387,2755.4942,2721.7839,2747.3903,3068449.0,1384468254.0,600519.SH,3667.1807,0.0051059959975612,0.0009889840680814,0.0041170119294797,0.20706472768896503,mid,0.0066986295773577
2017-07-19,2755.5505,2809.6896,2748.7972,2771.6459,5625994.0,2574934655.0,600519.SH,3729.7466,0.0088285963592431,0.0170610354706546,-0.0082324391114114,0.2039781550634538,mid,-0.0085151507804734
2017-07-20,2766.0182,2828.0924,2766.0182,2825.7288,4663487.0,2160731540.0,600519.SH,3747.8843,0.0195129182988345,0.0048629845255439,0.0146499337732906,0.21641621153248644,mid,0.0025789749779012
2017-07-21,2828.4864,2873.7899,2809.9147,2863.6036,4679241.0,2207195747.0,600519.SH,3728.5976,0.013403550970638,-0.0051460233177422,0.0185495742883803,0.22147112929593138,mid,0.0171129296535907
2017-07-24,2873.0583,2931.981,2873.0583,2889.4914,4271643.0,2052709805.0,600519.SH,3743.4686,0.0090402875593536,0.0039883628096526,0.0050519247497009,0.2068284032863546,mid,-0.0094907665222678
2017-07-25,2914.2535,2917.6302,2879.9242,2890.3918,2192999.0,1051446103.0,600519.SH,3719.559,0.0003116119328128,-0.0063870176445449,0.0066986295773577,0.2067806658995189,mid,-0.010593432103086
2017-07-26,2890.8983,2911.0457,2826.2353,2854.768,3147018.0,1487729148.0,600519.SH,3705.3884,-0.012324903495782,-0.0038097527153085,-0.0085151507804734,0.20207790600038142,mid,0.0075676590767008
2017-07-27,2854.768,2878.5172,2851.7853,2867.3742,1959503.0,928077230.0,600519.SH,3712.1947,0.0044158404465792,0.001836865468678,0.0025789749779012,0.2016821898745392,mid,-0.0020579220850065
2017-07-28,2851.2226,2924.7775,2832.7072,2923.9333,4661877.0,2235811533.0,600519.SH,3721.8914,0.0197250501870316,0.0026121205334408,0.0171129296535907,0.21202884883067746,mid,-0.0015492697990678
2017-07-31,2924.3835,2946.6695,2907.5002,2908.7383,3841218.0,1861154799.0,600519.SH,3737.8732,-0.0051967669713943,0.0042939995508735,-0.0094907665222678,0.19293390756614334,low,0.0103688400220698
2017-08-01,2907.5002,2918.7557,2887.2403,2903.2231,2750154.0,1318453670.0,600519.SH,3770.3828,-0.0018960798226501,0.0086973522804358,-0.010593432103086,0.17890405863757855,low,0.0005183469439564
2017-08-02,2902.0976,2929.3359,2893.4871,2917.8553,2677422.0,1289564021.0,600519.SH,3760.8525,0.0050399846983857,-0.0025276743783151,0.0075676590767008,0.1718314560425485,low,0.0162718145074082
2017-08-03,2922.5826,2940.4226,2877.2791,2886.2273,3176839.0,1522998147.0,600519.SH,3727.8264,-0.0108394682902884,-0.0087815462052819,-0.0020579220850065,0.17410298431436397,low,0.0055348810925556
2017-08-04,2884.9891,2896.1321,2860.227,2866.0799,1868114.0,887074164.0,600519.SH,3707.5796,-0.0069805312977255,-0.0054312614986576,-0.0015492697990678,0.17434814607686056,low,0.0040960512051312
2017-08-07,2859.6642,2915.3791,2851.9542,2910.6518,2309937.0,1104715336.0,600519.SH,3726.7948,0.0155515203885279,0.005182680366458,0.0103688400220698,0.1721319930898123,low,0.0173673930810849
2017-08-08,2913.128,2925.6216,2899.0586,2916.3921,1605158.0,773408185.0,600519.SH,3732.2129,0.00197216994489,0.0014538230009335,0.0005183469439564,0.16285396223251414,low,-0.0102870065260424
2017-08-09,2929.1108,2974.9209,2913.2968,2962.9337,4179447.0,2045888052.0,600519.SH,3731.044,0.0159586222991072,-0.0003131922083009,0.0162718145074082,0.16209208428325383,low,0.0022290556107167
2017-08-10,2964.2844,3012.1767,2952.5223,2967.3234,3536438.0,1747693641.0,600519.SH,3715.9208,0.0014815383820434,-0.0040533427105121,0.0055348810925556,0.16072486308483538,low,-0.0125056849974853
2017-08-11,2952.5223,2995.012,2921.4571,2924.7212,3657257.0,1785149162.0,600519.SH,3647.3503,-0.0143571138892377,-0.018453165094369,0.0040960512051312,0.1726586123764938,low,-0.0066671060270538
2017-08-14,2931.1931,3014.9905,2931.1931,3013.471,3933147.0,1952353920.0,600519.SH,3694.6831,0.0303447043089097,0.0129773112278248,0.0173673930810849,0.18809352185960546,low,-0.0042291115276316
2017-08-15,3015.0468,3020.6183,2986.3452,2991.7479,2716322.0,1350104673.0,600519.SH,3706.0566,-0.0072086640289553,0.003078342497087,-0.0102870065260424,0.19297825934730362,low,-0.0077992643781725
2017-08-16,3003.1722,3007.6745,2975.0334,2994.6743,1858722.0,921412991.0,600519.SH,3701.4207,0.0009781572839075,-0.0012508983268091,0.0022290556107167,0.19256749666966533,low,0.0119762641655409
2017-08-17,3000.9211,3000.9211,2957.0246,2973.2888,2584673.0,1272341257.0,600519.SH,3721.277,-0.007141177255904,0.0053645077415813,-0.0125056849974853,0.18715736418927473,low,0.0034430619842988
2017-08-18,2973.9079,2983.1374,2946.8946,2956.1804,2385775.0,1169732673.0,600519.SH,3724.6748,-0.005754032369812,0.0009130736572418,-0.0066671060270538,0.18484903371494765,low,-0.0160219998544508
2017-08-21,2946.8946,2982.9123,2940.9291,2956.6306,2354662.0,1153168712.0,600519.SH,3740.9941,0.0001522911118685,0.0043814026395001,-0.0042291115276316,0.1828211347132313,low,-0.0141681480333804
2017-08-22,2943.5179,2955.2237,2879.3614,2942.5049,4245703.0,2051271355.0,600519.SH,3752.298,-0.0047776343788095,0.003021629999363,-0.0077992643781725,0.1840418844333872,low,-0.0028000575121498
2017-08-23,2932.5438,2984.2067,2926.1844,2980.7175,2721499.0,1337347647.0,600519.SH,3756.0884,0.0129864184763126,0.0010101543107716,0.0119762641655409,0.1817304801873701,low,0.0067846785734504
2017-08-24,2980.6049,2994.1678,2969.5182,2973.9641,1815678.0,896861683.0,600519.SH,3734.6458,-0.0022656960949838,-0.0057087580792827,0.0034430619842988,0.18220804334597301,low,-0.0002592333571976
2017-08-25,2977.5659,2982.0681,2954.3232,2974.9771,1729788.0,850598725.0,600519.SH,3795.7544,0.0003406228071145,0.0163626226615654,-0.0160219998544508,0.16959620616568302,low,0.0054405294131787
2017-08-28,2975.0334,2999.1765,2963.9467,2969.6308,2902107.0,1432545548.0,600519.SH,3842.7119,-0.0017970894633105,0.0123710585700698,-0.0141681480333804,0.16839517824179276,low,-0.0091358028189063
2017-08-29,2975.146,2985.6136,2946.9509,2954.9986,2517662.0,1234431719.0,600519.SH,3834.5376,-0.0049272791755796,-0.0021272216634298,-0.0028000575121498,0.16944840308972833,low,-0.0075740454562669
2017-08-30,2956.4618,2979.2542,2953.4228,2974.8646,1850364.0,910133939.0,600519.SH,3834.3005,0.0067228458246986,-6.183274875182221e-05,0.0067846785734504,0.1700928091991073,low,-0.0075619975697617
2017-08-31,2980.8863,2985.6136,2957.0246,2964.622,1873686.0,921659704.0,600519.SH,3822.0928,-0.0034430474583616,-0.0031838141011639,-0.0002592333571976,0.16520790782843514,low,-0.0020401075789076
2017-09-01,2959.2757,2993.4925,2958.3189,2987.3019,3145100.0,1554634575.0,600519.SH,3830.5383,0.0076501827214396,0.0022096533082609,0.0054405294131787,0.16352821150062544,low,-0.0123351303879531
2017-09-04,2987.3019,2995.631,2965.2974,2971.7693,1893162.0,932954810.0,600519.SH,3845.6163,-0.005199541432354,0.0039362613865523,-0.0091358028189063,0.15740267513083958,low,0.0078349961148732
2017-09-05,2974.3581,2980.6049,2955.3362,2958.0938,2262215.0,1112006392.0,600519.SH,3857.0464,-0.0046018040498634,0.0029722414064035,-0.0075740454562669,0.1586366046135687,low,0.0096099286004236
2017-09-06,2958.1501,2973.739,2929.1108,2929.8987,3300650.0,1608066103.0,600519.SH,3849.4499,-0.009531509785119,-0.0019695122153573,-0.0075619975697617,0.1519004348882719,low,0.0116922322810979
2017-09-07,2931.7559,2940.704,2902.2101,2909.0197,3332016.0,1605408576.0,600519.SH,3829.8713,-0.0071261849428447,-0.0050860773639371,-0.0020401075789076,0.1534630074458674,low,0.0015473466254585
2017-09-08,2892.0239,2904.6863,2868.1058,2870.1881,4117327.0,1962989430.0,600519.SH,3825.9895,-0.013348689250884,-0.0010135588629308,-0.0123351303879531,0.15233191036018723,low,-0.0020030503401093
2017-09-11,2851.7291,2914.3661,2845.4822,2892.4178,4537440.0,2161657241.0,600519.SH,3825.6453,0.0077450324597194,-8.996365515379079e-05,0.0078349961148732,0.104456790300309,low,0.0142827766674686
2017-09-12,2899.0586,2935.639,2892.868,2929.5048,3434163.0,1661294228.0,600519.SH,3837.9341,0.0128221448505814,0.0032122162501577,0.0096099286004236,0.11495084812076584,low,-0.0009093074755777
2017-09-13,2930.0113,2970.5312,2909.6388,2967.3234,3307570.0,1618956527.0,600519.SH,3842.6061,0.012909553860434,0.001217321579336,0.0116922322810979,0.12506660387338878,low,-0.0041010383438664
2017-09-14,2974.9771,2980.83,2952.4661,2962.1458,1939949.0,953145166.0,600519.SH,3829.9554,-0.0017448721632432,-0.0032922187887017,0.0015473466254585,0.1226694465837042,low,0.0060340711398159
2017-09-15,2972.2195,2972.2195,2946.8946,2957.2497,1603946.0,786562205.0,600519.SH,3831.2965,-0.0016528896045562,0.0003501607355531,-0.0020030503401093,0.12104168187322607,low,0.0021933572713259
2017-09-18,2958.938,3017.2417,2958.938,3008.6312,4220681.0,2101680376.0,600519.SH,3843.1428,0.0173747587158432,0.0030919820483745,0.0142827766674686,0.13578342918563868,low,0.0188446428129976
2017-09-19,3016.1161,3028.4972,2991.973,2997.2631,2305481.0,1151152851.0,600519.SH,3832.1161,-0.0037784956826877,-0.00286918820711,-0.0009093074755777,0.13527402417529333,low,0.0029929842606211
2017-09-20,2996.9817,3014.5403,2991.9167,2993.0423,1731816.0,862024944.0,600519.SH,3842.4353,-0.0014082180506609,0.0026928202932055,-0.0041010383438664,0.1277359494482866,low,-0.0020914351001104
2017-09-21,2991.579,3017.6919,2974.3581,3007.5056,1940268.0,963615276.0,600519.SH,3837.8176,0.0048323072480465,-0.0012017638917694,0.0060340711398159,0.12837470903303683,low,0.0184969768728351
2017-09-22,2996.9817,3015.4408,2990.7912,3014.0338,1634353.0,815718865.0,600519.SH,3837.7304,0.0021706360247508,-2.2721246575097e-05,0.0021933572713259,0.12849149859494174,low,-0.0051325987488171
2017-09-25,3016.1724,3060.5755,3016.1161,3055.1728,3269756.0,1649582919.0,600519.SH,3817.7915,0.0136491501853759,-0.0051954926276217,0.0188446428129976,0.13601441324357078,low,0.0063956035267158
2017-09-26,3052.0775,3070.7054,3034.6877,3066.7097,2547049.0,1292872632.0,600519.SH,3820.7816,0.0037761857528975,0.0007832014922763,0.0029929842606211,0.1340922428743049,low,0.0198417157895913
2017-09-27,3064.6274,3076.502,3048.5883,3060.6317,1667111.0,847627355.0,600519.SH,3821.2,-0.001981928710109,0.0001095063900014,-0.0020914351001104,0.1334906066497666,low,0.0062223711517022
2017-09-28,3054.9477,3128.1086,3054.6663,3118.3163,2596985.0,1340236075.0,600519.SH,3822.5386,0.0188472856763524,0.0003503088035172,0.0184969768728351,0.1455461018335693,low,-0.0051256280338218
2017-09-29,3104.472,3160.0744,3101.6581,3113.7016,2243622.0,1166403112.0,600519.SH,3836.5013,-0.0014798691203967,0.0036527296284203,-0.0051325987488171,0.1449264014469293,low,0.0187461693586077
2017-10-09,3152.5332,3214.4949,3127.5459,3170.7108,3489129.0,1844481600.0,600519.SH,3882.2076,0.0183091404776873,0.0119135369509715,0.0063956035267158,0.15299233894246775,low,0.0095986505021566
2017-10-10,3166.6588,3242.296,3166.4337,3239.8761,3100644.0,1662690453.0,600519.SH,3889.8637,0.0218138153754041,0.0019720995858127,0.0198417157895913,0.16330807537690722,low,-0.0065442525909044
2017-10-11,3228.8457,3302.8508,3228.8457,3270.7162,3340643.0,1824898708.0,600519.SH,3902.6868,0.0095189133930151,0.0032965422413129,0.0062223711517022,0.1552292924256794,low,-0.0012104244533779
2017-10-12,3267.6772,3281.7467,3240.5514,3262.556,1964622.0,1067464518.0,600519.SH,3912.9536,-0.0024949275635715,0.0026307004702503,-0.0051256280338218,0.1510218233296449,low,0.0399635647050273
2017-10-13,3267.6772,3332.9593,3250.8502,3330.4268,2785842.0,1534212916.0,600519.SH,3921.0017,0.0208029532673155,0.0020567839087077,0.0187461693586077,0.1419921105276414,low,-0.0122582132476475
2017-10-16,3352.0375,3389.5747,3328.8511,3355.9769,2990901.0,1676809992.0,600519.SH,3913.4462,0.0076717194324762,-0.0019269310696804,0.0095986505021566,0.14199068151396196,low,-0.0025131721732585
2017-10-17,3357.5527,3357.5527,3318.3271,3333.6909,2097712.0,1168943280.0,600519.SH,3913.0688,-0.0066406893325159,-9.643674161152747e-05,-0.0065442525909044,0.14894782524381414,low,-0.0172580026122209
2017-10-18,3319.4527,3366.6697,3319.4527,3356.1457,1917865.0,1072237528.0,600519.SH,3944.1626,0.0067357174595881,0.007946141912966,-0.0012104244533779,0.14703768841692053,low,-0.0071864944663392
2017-10-19,3357.7215,3493.6321,3356.1457,3479.2813,4065882.0,2338901855.0,600519.SH,3931.2495,0.0366895871058279,-0.0032739775991994,0.0399635647050273,0.1792109314997127,low,0.0613767723718563
2017-10-20,3470.2768,3470.2768,3418.2763,3432.7396,3153433.0,1812957242.0,600519.SH,3926.852,-0.0133768143438129,-0.0011186010961654,-0.0122582132476475,0.1920761601443631,low,0.0624054968040395
2017-10-23,3436.06,3467.4629,3397.1159,3427.5621,2377182.0,1362900409.0,600519.SH,3930.7981,-0.0015082705370368,0.0010049016362216,-0.0025131721732585,0.1909596975245459,low,-0.0371586894405799
2017-10-24,3419.6269,3429.7569,3372.41,3393.3453,3127428.0,1775645971.0,600519.SH,3959.3953,-0.009982838822964,0.0072751637892569,-0.0172580026122209,0.19662127111048672,mid,-0.0054085419700414
2017-10-25,3406.9645,3417.826,3363.6869,3384.0032,2507600.0,1418395221.0,600519.SH,3976.949,-0.0027530649474428,0.0044334295188963,-0.0071864944663392,0.19737678262833183,mid,0.010138307834448
2017-10-26,3605.3432,3650.3653,3531.6758,3605.8497,11543497.0,6957625411.0,600519.SH,3993.5752,0.0655574143665111,0.0041806419946548,0.0613767723718563,0.2883907745435044,mid,0.0058082553369909
2017-10-27,3589.079,3886.7315,3577.3732,3856.5104,8438379.0,5284485766.0,600519.SH,4021.9676,0.069515016113955,0.0071095193099155,0.0624054968040395,0.3572647069863185,high,0.0195989475721177
2017-10-30,3819.4797,3824.8261,3695.3875,3701.4655,8100786.0,5099041747.0,600519.SH,4009.7218,-0.0402034180952812,-0.0030447286547012,-0.0371586894405799,0.4033960157067047,high,0.0135229209065388
2017-10-31,3701.0715,3732.5307,3644.0622,3678.673,5187568.0,3206280600.0,600519.SH,4006.7179,-0.0061576961881719,-0.0007491542181304,-0.0054085419700414,0.40693509430425234,high,-0.0242536334422387
2017-11-01,3694.7121,3754.7041,3685.37,3706.6993,4343525.0,2712016939.0,600519.SH,3996.6221,0.0076185896381657,-0.0025197181962822,0.010138307834448,0.40478103515306757,high,0.0138012894686805
2017-11-02,3728.8727,3744.7993,3695.3875,3728.7038,3424973.0,2144671943.0,600519.SH,3997.1343,0.0059364135634092,0.0001281582264183,0.0058082553369909,0.4035988159437448,high,-0.0073427085888849
2017-11-03,3738.4399,3821.6745,3738.4399,3797.644,4818897.0,3075651167.0,600519.SH,3992.6979,0.0184890524154801,-0.0011098951566376,0.0195989475721177,0.40276243531152495,high,0.0318237104118106
2017-11-06,3810.7567,3901.4763,3803.4406,3875.8137,4851398.0,3153638704.0,600519.SH,4020.8896,0.0205837356002827,0.0070608146937438,0.0135229209065388,0.40344441920920154,high,0.0099850925864626
2017-11-07,3861.8568,3898.8312,3792.0725,3813.9645,5556485.0,3592238407.0,600519.SH,4054.2465,-0.0159577329529538,0.0082959004892848,-0.0242536334422387,0.41145895997586074,high,-0.0056611536110094
2017-11-08,3815.4277,3883.9176,3815.4277,3860.7312,4395194.0,2855374070.0,600519.SH,4048.0057,0.0122619652070699,-0.0015393242616106,0.0138012894686805,0.4116640168367835,high,0.0193249202669014
2017-11-09,3847.3372,3881.9479,3828.259,3858.9866,3364113.0,2183815390.0,600519.SH,4075.8998,-0.0004518833116379,0.006890825277247,-0.0073427085888849,0.41099445301851373,high,0.0351820587330899
2017-11-10,3861.0126,4046.5601,3861.0126,4015.8888,7407860.0,4967970730.0,600519.SH,4111.9112,0.0406589128866112,0.0088352024748006,0.0318237104118106,0.42454321941200024,high,-0.0420964363368532
2017-11-13,4027.4257,4099.3485,4003.7891,4071.7725,4986984.0,3402794002.0,600519.SH,4128.0733,0.0139156492580172,0.0039305566715546,0.0099850925864626,0.42471938663930187,high,-0.020868829391653
2017-11-14,4067.6079,4068.0581,4012.5121,4020.391,4636671.0,3159112664.0,600519.SH,4099.351,-0.0126189515745293,-0.0069577979635198,-0.0056611536110094,0.42834933114243057,high,-0.0204841838170715
2017-11-15,4020.391,4083.6471,3993.6591,4072.898,4503633.0,3074244081.0,600519.SH,4073.6696,0.0130601725056096,-0.0062647477612918,0.0193249202669014,0.4283478163151626,high,-0.0398345140274558
2017-11-16,4061.2485,4252.3112,4061.2485,4247.5276,6071632.0,4299283186.0,600519.SH,4105.0122,0.0428760062245605,0.0076939474914705,0.0351820587330899,0.43397401602906854,high,0.0051383528313658
2017-11-17,4117.4699,4190.6309,4014.8758,4085.1103,12386124.0,8548747991.0,600519.SH,4120.8508,-0.0382380799597394,0.0038583563771137,-0.0420964363368532,0.46019977810260276,high,-0.0059530988782893
2017-11-20,4009.4168,4058.9412,3914.8704,4022.6421,8830582.0,5954131851.0,600519.SH,4143.8334,-0.0152916801291753,0.0055771492624776,-0.020868829391653,0.46697669007024395,high,7.502593755037701e-05
2017-11-21,3965.5202,4076.95,3926.2384,4011.9493,9601651.0,6491134446.0,600519.SH,4217.7015,-0.0026581534559089,0.0178260303611625,-0.0204841838170715,0.4638572628244948,high,0.0395583678250237
2017-11-22,4010.5424,4072.4478,3858.5927,3861.5191,12849826.0,8528143403.0,600519.SH,4227.5666,-0.0374955386400321,0.0023389753874236,-0.0398345140274558,0.49094398911002485,high,-0.0142730933662915
2017-11-23,3813.5706,3836.0816,3747.2755,3767.0289,10959913.0,6984097475.0,600519.SH,4102.3966,-0.0244696963948721,-0.029608049226238,0.0051383528313658,0.45108137294711437,high,0.0011877848400949
2017-11-24,3779.2412,3816.3844,3702.3096,3746.2625,7654194.0,4835808966.0,600519.SH,4104.2034,-0.0055126733962672,0.000440425482022,-0.0059530988782893,0.37571865869510135,high,-0.0109879293358705
2017-11-27,3768.5484,3781.6611,3650.4216,3697.0195,6354846.0,3975262024.0,600519.SH,4049.9475,-0.0131445674188608,-0.0132195933564112,7.502593755037701e-05,0.3498314855795632,high,0.0182830180690807
2017-11-28,3718.2362,3852.2896,3712.2708,3848.6315,7029183.0,4491543613.0,600519.SH,4055.8235,0.0410092508302972,0.0014508830052735,0.0395583678250237,0.37748684343318867,high,-0.0124756131648179
2017-11-29,3858.255,3869.6794,3768.6047,3791.7348,4676372.0,3005733412.0,600519.SH,4053.7529,-0.0147836185407721,-0.0005105251744805,-0.0142730933662915,0.38183109769175494,high,-0.005863824114713
2017-11-30,3777.0464,3850.0385,3723.5263,3751.6651,3801962.0,2419959854.0,600519.SH,4006.0993,-0.0105676430746158,-0.0117554279147108,0.0011877848400949,0.38372478364923923,high,-0.0014467911071546
2017-12-01,3791.1158,3796.631,3690.4913,3702.985,4719274.0,2959772009.0,600519.SH,3998.1365,-0.0129755984882552,-0.0019876691523846,-0.0109879293358705,0.38049188406924034,high,0.0080947601681169
2017-12-04,3711.9894,3825.3889,3671.3006,3789.8777,5426771.0,3436687377.0,600519.SH,4018.8571,0.0234655824962832,0.0051825644272025,0.0182830180690807,0.38278965154822564,high,0.0192501275283087
2017-12-05,3768.5484,3843.9605,3746.769,3762.6956,4746576.0,3026076465.0,600519.SH,4040.1704,-0.0071722894910303,0.0053033236737876,-0.0124756131648179,0.3794452467853308,high,0.0136230955665714
2017-12-06,3754.479,3825.3889,3689.7597,3717.9548,5817409.0,3657236582.0,600519.SH,4015.8211,-0.0118906243704646,-0.0060268002557515,-0.005863824114713,0.37843409158378805,high,0.0161016511504705
2017-12-07,3717.6171,3717.8423,3663.0841,3671.1318,5103262.0,3155212010.0,600519.SH,3971.0569,-0.0125937518121521,-0.0111469607049975,-0.0014467911071546,0.3803886637765859,high,0.0007112439706539
2017-12-08,3663.9845,3739.5654,3663.9845,3730.7298,4550339.0,2842464437.0,600519.SH,4003.3792,0.0162342305443787,0.0081394703762618,0.0080947601681169,0.352746735944117,high,-0.0041169832460432
2017-12-11,3751.6651,3869.5668,3751.6651,3864.1642,7284917.0,4702239221.0,600519.SH,4069.4997,0.0357662996660868,0.016516172137778,0.0192501275283087,0.37484300897185274,high,0.0162625860740557
2017-12-12,3907.5543,3907.9482,3864.333,3866.0213,4788931.0,3138650306.0,600519.SH,4016.0163,0.0004805955192068,-0.0131425000473646,0.0136230955665714,0.372962675909272,high,-0.0106737447682578
2017-12-13,3886.6752,3971.148,3862.6447,3961.0743,4850248.0,3197982045.0,600519.SH,4050.0927,0.0245867760738929,0.0084851249234223,0.0161016511504705,0.3811650171175869,high,0.026557740170357
2017-12-14,3971.0355,3978.4641,3917.6842,3940.4767,3196794.0,2126665894.0,600519.SH,4026.1516,-0.0052000034435102,-0.0059112474141641,0.0007112439706539,0.34395285480558807,high,-0.0136684661957166
2017-12-15,3937.3814,3959.6111,3862.9823,3879.9219,3225595.0,2126579404.0,600519.SH,3980.8558,-0.0153673792818012,-0.0112503960357579,-0.0041169832460432,0.32223156525107777,high,0.0049021697731755
2017-12-18,3914.8704,3970.0225,3906.8789,3947.3426,3916228.0,2599749872.0,600519.SH,3985.2914,0.0173768188478227,0.0011142327737669,0.0162625860740557,0.3257153760737325,high,0.0104573413602557
2017-12-19,3931.7537,3984.8798,3920.4981,3954.7712,4407221.0,2944470867.0,600519.SH,4035.3294,0.0018819243102943,0.0125556690785522,-0.0106737447682578,0.3257604786023605,high,-0.0130896162416465
2017-12-20,3970.5852,4066.0322,3937.5503,4055.058,6360131.0,4321305755.0,600519.SH,4030.4898,0.0253584328721721,-0.0011993072981849,0.026557740170357,0.3069961665942449,high,-0.0078145321542134
