time,open,high,low,close_stock,volume,amount,thscode,close_index,ret_stock,ret_index,ret_excess
2016-04-27,1503.6089,1509.1241,1497.9249,1505.7475,1391510.0,340092448.0,600519.SH,3165.9156,0.0038268482977947826,-0.004166162733841294,0.007993011031636077
2016-04-28,1511.0939,1516.2151,1500.795,1514.5268,1715655.0,421012810.0,600519.SH,3160.5809,0.005830526034411587,-0.0016850417616944835,0.007515567796106071
2016-04-29,1519.8732,1548.2371,1519.8732,1541.315,4607949.0,1155915396.0,600519.SH,3156.7451,0.01768750477046699,-0.0012136376575584418,0.01890114242802543
2016-05-03,1537.6569,1603.6706,1537.6569,1590.8393,5647486.0,1463972630.0,600519.SH,3213.5397,0.03213119965743538,0.017991506504595467,0.014139693152839916
2016-05-04,1590.8393,1604.2897,1568.272,1569.5101,2863626.0,743425170.0,600519.SH,3209.4614,-0.013407513882766287,-0.0012690989938601849,-0.012138414888906102
2016-05-05,1571.1421,1580.4279,1565.5144,1578.2894,1351789.0,347050356.0,600519.SH,3213.9199,0.005593656262549596,0.0013891738969036282,0.004204482365645967
2016-05-06,1575.7006,1582.5102,1540.8647,1547.0553,2717369.0,689911421.0,600519.SH,3130.3544,-0.01978984335825862,-0.026001114713530837,0.006211271355272219
2016-05-09,1535.2932,1550.3194,1528.9902,1539.1764,2779918.0,696784543.0,600519.SH,3065.6154,-0.005092836694331471,-0.020681044932164827,0.015588208237833356
2016-05-10,1531.7478,1557.0727,1529.5529,1546.2674,3350589.0,843441777.0,600519.SH,3069.1124,0.004607009307055376,0.00114071712974817,0.0034662921773072064
2016-05-11,1547.7869,1593.5406,1547.7869,1573.2244,4927713.0,1268594578.0,600519.SH,3082.8086,0.017433595250084144,0.004462593158855999,0.012971002091228145
2016-05-12,1557.1853,1571.4798,1545.8172,1568.1031,1889411.0,480711461.0,600519.SH,3090.1372,-0.003255288946700796,0.0023772478122709995,-0.005632536758971796
2016-05-13,1568.2157,1584.6488,1537.3755,1539.9643,2814561.0,714915405.0,600519.SH,3074.9351,-0.017944483369747743,-0.0049195550281715406,-0.013024928341576203
2016-05-16,1539.4015,1544.6916,1519.3667,1543.7349,2220273.0,553627499.0,600519.SH,3095.3085,0.0024484983190842247,0.006625635773580996,-0.004177137454496771
2016-05-17,1540.2457,1548.0683,1533.6049,1534.7305,1178569.0,295827986.0,600519.SH,3086.0249,-0.005832866770065226,-0.0029992487017046487,-0.002833618068360577
2016-05-18,1529.3841,1544.973,1495.7301,1503.2713,2838034.0,700172115.0,600519.SH,3068.0358,-0.02049819170206091,-0.005829214145355643,-0.014668977556705265
2016-05-19,1507.3233,1526.12,1503.6089,1510.7562,2088943.0,514050851.0,600519.SH,3062.5002,0.004979074635430125,-0.0018042814233133475,0.006783356058743473
2016-05-20,1516.7779,1546.8302,1502.5959,1541.6526,2550157.0,638079261.0,600519.SH,3078.2183,0.020450950325406447,0.005132440481146805,0.015318509844259642
2016-05-23,1532.9859,1562.6442,1532.9859,1558.1983,1870618.0,474832790.0,600519.SH,3087.2225,0.010732443872244701,0.002925133672293523,0.0078073101999511785
2016-05-24,1559.3801,1563.8823,1535.1244,1545.4795,1167440.0,294383661.0,600519.SH,3063.5556,-0.00816250409206587,-0.007666081728803009,-0.0004964223632628606
2016-05-25,1559.774,1562.3628,1540.2457,1545.0293,1778534.0,450815932.0,600519.SH,3059.2259,-0.00029130117869569094,-0.001413292450119119,0.0011219912714234281
2016-05-26,1545.7609,1555.9472,1530.0594,1549.8129,1812026.0,454859062.0,600519.SH,3064.2111,0.003096122513663646,0.0016295625635229793,0.0014665599501406668
2016-05-27,1549.8692,1560.9559,1542.328,1548.2934,1323044.0,334258004.0,600519.SH,3062.4993,-0.0009804409293533434,-0.0005586429733904774,-0.00042179795596286596
2016-05-30,1543.0033,1571.1421,1534.5616,1569.0598,2980692.0,756013047.0,600519.SH,3066.7095,0.013412444953908587,0.00137475949790411,0.012037685456004477
2016-05-31,1568.3282,1628.0951,1563.826,1615.9954,5394965.0,1418668247.0,600519.SH,3169.5598,0.029913200248964378,0.03353767287054743,-0.0036244726215830525
2016-06-01,1621.2292,1621.792,1607.7226,1612.1685,2187669.0,578184009.0,600519.SH,3160.547,-0.002368137929105507,-0.0028435494417867746,0.00047541151268126747
2016-06-02,1607.7789,1639.6883,1607.7789,1634.3982,2476076.0,660335572.0,600519.SH,3167.0997,0.013788695164308251,0.0020732803530527644,0.011715414811255487
2016-06-03,1630.2337,1741.3258,1626.857,1725.2866,6479813.0,1806172759.0,600519.SH,3189.3255,0.05560970392649711,0.007017714030284505,0.048591989896212606
2016-06-06,1714.6502,1720.2779,1675.2558,1681.1649,3726166.0,1034692860.0,600519.SH,3178.7883,-0.025573548186138995,-0.0033038960745774837,-0.02226965211156151
2016-06-07,1683.6974,1694.8967,1675.3121,1691.2949,1875353.0,518246021.0,600519.SH,3177.0536,0.006025583807989454,-0.0005457110811688537,0.006571294889158308
2016-06-08,1683.1347,1691.3512,1666.8141,1671.2038,2388209.0,656530776.0,600519.SH,3163.9864,-0.011879122913455276,-0.004112993246321195,-0.007766129667134081
2016-06-13,1665.97,1684.5979,1626.0128,1630.5713,3777506.0,1030012790.0,600519.SH,3066.3413,-0.024313312356039396,-0.030861415839208317,0.006548103483168921
2016-06-14,1634.2294,1668.5025,1634.2294,1662.5933,2558729.0,696446744.0,600519.SH,3075.9834,0.019638515653991995,0.00314449666773875,0.016494018986253245
2016-06-15,1651.1127,1691.0135,1648.2988,1683.6412,2732201.0,752172235.0,600519.SH,3116.3682,0.012659680512365767,0.013129069552195727,-0.0004693890398299594
2016-06-16,1674.4679,1691.0135,1668.3899,1669.7406,1964357.0,540824570.0,600519.SH,3094.6748,-0.008256272179606894,-0.0069611158270708184,-0.0012951563525360754
2016-06-17,1667.3769,1717.4078,1667.3769,1693.6023,2470518.0,689165054.0,600519.SH,3110.3572,0.014290662873023496,0.005067543769057714,0.009223119103965782
2016-06-20,1702.1002,1702.6067,1669.628,1681.5026,1901926.0,523759587.0,600519.SH,3112.6744,-0.007144357326392403,0.0007449948192446154,-0.007889352145637019
2016-06-21,1686.7364,1691.8014,1664.0003,1668.5588,1674933.0,460067364.0,600519.SH,3106.3175,-0.007697757945780204,-0.0020422630776928408,-0.005655494868087363
2016-06-22,1668.3336,1699.7929,1662.7059,1694.6153,2088448.0,577353686.0,600519.SH,3133.9611,0.015616171273077128,0.00889915470649738,0.006717016566579748
2016-06-23,1703.2258,1703.2258,1674.5805,1683.3598,1398451.0,386801287.0,600519.SH,3117.3168,-0.006641920440586091,-0.0053109465844997095,-0.0013309738560863815
2016-06-24,1676.8316,1686.5113,1631.3592,1668.3336,2012951.0,550877435.0,600519.SH,3077.1554,-0.008926315099125004,-0.012883323247736667,0.003957008148611663
2016-06-27,1675.2558,1772.6161,1675.2558,1746.6159,6364269.0,1823624051.0,600519.SH,3120.5443,0.046922450042365726,0.014100327854745354,0.03282212218762037
2016-06-28,1742.9015,1757.7588,1738.9621,1749.5986,2428223.0,699351511.0,600519.SH,3136.4013,0.0017077023059277607,0.005081485303701561,-0.0033737829977738
2016-06-29,1745.8843,1756.577,1727.0312,1749.4298,2814760.0,805690468.0,600519.SH,3151.3898,-9.647927244582633e-05,0.004778884640814329,-0.004875363913260156
2016-06-30,1759.7848,1805.82,1759.7848,1770.4776,3802240.0,1116195906.0,600519.SH,3153.921,0.012031234405633251,0.0008032011780960691,0.011228033227537182
2016-07-01,1778.6435,1804.9814,1760.6346,1772.8469,2601495.0,746622842.0,600519.SH,3154.2003,0.0013382264762908935,8.855643498995036e-05,0.0012496700413009432
2016-07-04,1777.5179,1824.7912,1771.8902,1816.3495,2948864.0,859625100.0,600519.SH,3204.6962,0.024538272312177645,0.016009097456493038,0.008529174855684607
2016-07-05,1822.7089,1868.125,1822.7089,1853.943,4170773.0,1252985739.0,600519.SH,3207.3827,0.02069728320458153,0.0008383009909020966,0.019858982213679433
2016-07-06,1849.5533,1951.9787,1845.1074,1947.4202,4734770.0,1463885917.0,600519.SH,3216.8035,0.05042075187856376,0.0029372235499056654,0.0474835283286581
2016-07-07,1939.5976,2001.503,1918.6623,1945.8444,5072520.0,1619384207.0,600519.SH,3209.9542,-0.0008091730793385876,-0.0021292254873509497,0.0013200524080123621
2016-07-08,1926.8226,1937.9093,1885.3459,1906.4501,4554563.0,1412963905.0,600519.SH,3192.2804,-0.020245349525378264,-0.0055059352560232755,-0.014739414269354989
2016-07-11,1901.4976,1985.7453,1901.4976,1935.8833,5748167.0,1825388220.0,600519.SH,3203.3298,0.015438746600291209,0.003461287423247583,0.011977459177043626
2016-07-12,1939.3725,2000.3775,1935.0954,1989.8535,5311945.0,1712151169.0,600519.SH,3273.1823,0.027878849928608895,0.02180621551986306,0.006072634408745836
2016-07-13,1980.2863,1989.8535,1935.3768,1947.4202,5344828.0,1697002627.0,600519.SH,3282.8681,-0.021324836225380395,0.0029591385728806596,-0.024283974798261054
2016-07-14,1941.2296,1967.7364,1936.2209,1946.8574,2923085.0,928017845.0,600519.SH,3276.7637,-0.0002889977211902872,-0.0018594716004581846,0.0015704738792678974
2016-07-15,1947.0262,1952.1475,1935.433,1949.2774,2681101.0,848676195.0,600519.SH,3276.2775,0.0012430288936415845,-0.00014837810855872213,0.0013914070022003067
2016-07-18,1949.1648,1960.4203,1938.8097,1941.905,2335289.0,741065232.0,600519.SH,3262.0222,-0.0037821194664238167,-0.004351066110853008,0.0005689466444291913
2016-07-19,1937.9093,1942.4115,1881.913,1896.3201,4143166.0,1282256493.0,600519.SH,3248.2341,-0.023474320319480158,-0.004226856579945926,-0.019247463739534232
2016-07-20,1899.1902,1911.8527,1892.8871,1898.8526,1773384.0,548187889.0,600519.SH,3237.6051,0.0013354812829331486,-0.003272239522391529,0.004607720805324678
2016-07-21,1907.8007,1949.7276,1901.3288,1931.6062,3300949.0,1041004812.0,600519.SH,3252.5227,0.017249153515128013,0.0046076033176496445,0.012641550197478368
2016-07-22,1923.2771,1936.2209,1892.2118,1895.2508,2887145.0,893047922.0,600519.SH,3225.1621,-0.018821331180237433,-0.008412116539570968,-0.010409214640666464
2016-07-25,1893.4499,1930.5369,1890.0733,1914.0475,2362353.0,736751814.0,600519.SH,3230.885,0.009917790299837748,0.0017744534453012495,0.008143336854536498
2016-07-26,1901.3851,1960.4203,1898.5149,1957.8316,3555567.0,1121135548.0,600519.SH,3269.5882,0.022875137633731724,0.011979132652508495,0.010896004981223228
2016-07-27,1962.39,1966.6109,1897.3894,1929.5239,3922806.0,1235833182.0,600519.SH,3218.243,-0.014458700125179358,-0.015703873656015777,0.0012451735308364187
2016-07-28,1918.2121,1959.2948,1915.3982,1941.0045,3964399.0,1254912053.0,600519.SH,3221.1365,0.005949965170164662,0.0008990930765637728,0.005050872093600889
2016-07-29,1935.5456,1956.9311,1923.8399,1924.684,2900737.0,913987191.0,600519.SH,3203.9304,-0.008408275199774162,-0.005341623988924349,-0.0030666512108498134
2016-08-01,1923.8399,1929.1862,1878.8177,1889.8481,3170185.0,980681835.0,600519.SH,3176.8091,-0.018099542574261607,-0.008465009102569865,-0.009634533471691742
2016-08-02,1891.4802,1909.7704,1866.718,1885.6273,2654142.0,812078461.0,600519.SH,3189.0529,-0.0022334070129762518,0.003854118901888137,-0.006087525914864389
2016-08-03,1890.0733,1895.1382,1874.0341,1889.0603,2403907.0,735080442.0,600519.SH,3193.5073,0.0018206142857604135,0.0013967783350348206,0.0004238359507255929
2016-08-04,1889.2291,1897.5582,1874.4281,1886.1338,2179364.0,666165432.0,600519.SH,3201.2888,-0.0015491829456159012,0.002436662662396172,-0.003985845608012073
2016-08-05,1887.2031,1897.7833,1878.9866,1884.0515,2030848.0,622324412.0,600519.SH,3205.1101,-0.0011040043924773757,0.0011936754971935137,-0.0022976798896708894
2016-08-08,1885.2897,1897.3894,1867.8999,1896.2638,2200740.0,672724165.0,600519.SH,3234.1833,0.006481935339877953,0.009070889639641422,-0.0025889542997634685
2016-08-09,1896.6577,1950.1215,1886.8092,1939.3162,3928967.0,1230571980.0,600519.SH,3256.9813,0.022703803131188804,0.007049074800429489,0.015654728330759315
2016-08-10,1935.3768,1943.537,1925.697,1928.3983,2094471.0,659451040.0,600519.SH,3243.3409,-0.0056297678532257756,-0.004188049836208685,-0.0014417180170170907
2016-08-11,1931.6062,1972.0698,1929.5239,1945.0565,3193972.0,1016399255.0,600519.SH,3233.3604,0.00863836065402035,-0.003077228175428659,0.011715588829449008
2016-08-12,1948.602,1948.602,1929.5239,1946.1821,2335283.0,737487495.0,600519.SH,3294.2337,0.0005786978424535683,0.01882663621413805,-0.01824793837168448
2016-08-15,1939.5976,1972.7451,1930.3118,1956.3683,3411013.0,1084418386.0,600519.SH,3393.4239,0.005233939825055378,0.030110249919427234,-0.024876310094371856
2016-08-16,1974.4897,1977.1911,1895.701,1904.2552,8837869.0,2755749508.0,600519.SH,3378.2451,-0.026637673489189106,-0.004473004389460411,-0.022164669099728695
2016-08-17,1904.7054,1912.4155,1887.2594,1896.6015,4375406.0,1347397784.0,600519.SH,3373.0476,-0.004019261703998578,-0.0015385206952569508,-0.002480741008741627
2016-08-18,1895.4196,1904.9868,1879.5493,1886.8654,3100599.0,951674783.0,600519.SH,3364.4851,-0.005133445270395498,-0.002538505534283031,-0.002594939736112467
2016-08-19,1883.3199,1892.6057,1877.6922,1887.1468,1914091.0,585467699.0,600519.SH,3365.0197,0.00014913623409484877,0.0001588950416215873,-9.758807526738522e-06
2016-08-22,1885.1771,1904.5929,1884.4455,1891.8741,2081270.0,640455200.0,600519.SH,3336.7949,0.002504998551252191,-0.008387707210153916,0.010892705761406107
2016-08-23,1891.9304,1901.5539,1883.3199,1889.3979,1991426.0,612752800.0,600519.SH,3341.8298,-0.0013088608803303314,0.001508903049450172,-0.0028177639297805035
2016-08-24,1890.1858,1892.8309,1872.2332,1880.3935,2277942.0,695005299.0,600519.SH,3329.8631,-0.004765751036348687,-0.0035808825452451343,-0.0011848684911035523
2016-08-25,1879.9433,1880.9563,1851.0728,1867.6185,2536258.0,766099099.0,600519.SH,3308.9721,-0.0067937907677302345,-0.006273831497757398,-0.0005199592699728361
2016-08-26,1868.3501,1876.2852,1852.93,1858.8392,2143645.0,648346749.0,600519.SH,3307.0902,-0.004700799440571002,-0.0005687264634234301,-0.004132072977147572
2016-08-29,1895.701,1900.2032,1879.9433,1893.056,3805557.0,1169052449.0,600519.SH,3307.7812,0.018407616968697527,0.0002089450115390079,0.01819867195715852
2016-08-30,1890.0733,1898.5149,1876.9606,1883.6576,2117052.0,649198656.0,600519.SH,3311.9872,-0.004964670881368538,0.0012715472232565084,-0.0062362181046250464
2016-08-31,1888.3849,1911.2337,1881.8567,1908.0258,4040144.0,1250762220.0,600519.SH,3327.7938,0.01293663986490956,0.004772542599198459,0.008164097265711101
2016-09-01,1905.2682,1918.2121,1897.108,1899.6967,1718597.0,532785268.0,600519.SH,3301.5767,-0.0043652973665240236,-0.007878222502848531,0.0035129251363245073
2016-09-02,1895.701,1903.8613,1878.1424,1883.2074,1857224.0,570909575.0,600519.SH,3314.1142,-0.0086799645438137,0.0037974280591450693,-0.01247739260295877
2016-09-05,1885.571,1901.3288,1883.3762,1898.5149,1913870.0,589626257.0,600519.SH,3319.6803,0.008128419631316275,0.0016795136389686771,0.006448905992347598
2016-09-06,1898.5149,1908.9825,1897.6707,1906.6189,2062583.0,638681582.0,600519.SH,3342.6259,0.004268599630163683,0.006911990892616959,-0.0026433912624532763
2016-09-07,1905.1557,1905.1557,1881.6316,1887.8221,2964515.0,908976239.0,600519.SH,3340.8172,-0.009858708523239668,-0.0005411015333782743,-0.009317606989861393
2016-09-08,1879.9996,1887.2594,1875.4973,1883.4325,1670578.0,509979664.0,600519.SH,3339.564,-0.0023252190977106624,-0.00037511780051902033,-0.001950101297191642
2016-09-09,1888.1035,1889.2854,1873.19,1876.7354,1622251.0,494663720.0,600519.SH,3318.044,-0.0035557950709674824,-0.006443954959389875,0.0028881598884223925
2016-09-12,1861.9344,1873.19,1838.129,1839.761,3823881.0,1148690134.0,600519.SH,3262.6043,-0.019701445392888095,-0.016708548771505072,-0.0029928966213830233
2016-09-13,1850.3975,1856.1378,1846.7395,1853.0988,1625588.0,488095080.0,600519.SH,3260.333,0.007249746026793735,-0.0006961616522113134,0.007945907679005049
2016-09-14,1851.2417,1863.06,1839.4796,1848.259,1852765.0,556106069.0,600519.SH,3238.7299,-0.002611733384102366,-0.006626040959619828,0.004014307575517462
2016-09-19,1850.9603,1859.5145,1850.0036,1851.4105,1285210.0,385804380.0,600519.SH,3263.1242,0.0017051181679623717,0.007532057551326021,-0.00582693938336365
2016-09-20,1855.0685,1855.1811,1816.9123,1822.315,3489260.0,1031649944.0,600519.SH,3257.4034,-0.015715315431126697,-0.0017531664899546051,-0.013962148941172092
2016-09-21,1822.8777,1824.7349,1789.3925,1817.1937,3903723.0,1139374180.0,600519.SH,3266.6363,-0.0028103264254533133,0.0028344355507210484,-0.005644761976174362
2016-09-22,1818.6006,1850.5663,1816.9686,1833.683,2960617.0,879666027.0,600519.SH,3291.1211,0.009074046426641225,0.007495416615556305,0.0015786298110849195
2016-09-23,1833.9081,1844.7697,1824.7912,1837.6225,1267190.0,376554085.0,600519.SH,3275.6665,0.002148408421739134,-0.004695846652376323,0.006844255074115457
2016-09-26,1833.7956,1833.8519,1786.241,1787.254,3717608.0,1080278313.0,600519.SH,3220.2838,-0.02740960126467762,-0.01690730726098022,-0.010502294003697399
2016-09-27,1788.0981,1805.5442,1787.4228,1800.9857,1791582.0,520513707.0,600519.SH,3240.7546,0.007683127300316617,0.0063568310345814005,0.0013262962657352162
2016-09-28,1804.4749,1804.4749,1780.6695,1785.4531,2236001.0,648736325.0,600519.SH,3230.8904,-0.008624499350550097,-0.0030437972686978565,-0.00558070208185224
2016-09-29,1782.3015,1811.2845,1782.3015,1799.9164,2370569.0,688873467.0,600519.SH,3244.3874,0.008100632830960519,0.004177486181518253,0.003923146649442266
2016-09-30,1794.4012,1848.5966,1794.4012,1838.9169,2960350.0,880477802.0,600519.SH,3253.2848,0.02166795080038164,0.002742397532427887,0.018925553267953754
2016-10-10,1842.2935,1872.4021,1842.2935,1867.3371,2110362.0,637178860.0,600519.SH,3293.8689,0.01545485823747672,0.012474807001219279,0.0029800512362574416
2016-10-11,1873.19,1901.3288,1867.5622,1900.8786,4173675.0,1279755341.0,600519.SH,3306.5573,0.017962209394329465,0.0038521265979953867,0.014110082796334078
2016-10-12,1898.5149,1898.5149,1878.2549,1883.4325,1928602.0,590793820.0,600519.SH,3300.0099,-0.009177913834160778,-0.0019801259757391554,-0.007197787858421623
2016-10-13,1888.9477,1889.7356,1870.4324,1872.5709,1614398.0,491591611.0,600519.SH,3302.6455,-0.0057669175826582375,0.0007986642706738767,-0.006565581853332114
2016-10-14,1870.2072,1884.4455,1868.6877,1882.1944,1269092.0,386317907.0,600519.SH,3305.8481,0.0051391912583924615,0.0009697074663326255,0.004169483792059836
2016-10-17,1881.3502,1881.6316,1859.1205,1864.4669,1895703.0,574503340.0,600519.SH,3277.8787,-0.009418527650491448,-0.008460582323791543,-0.000957945326699905
2016-10-18,1864.7483,1898.5149,1861.9344,1890.9737,3038931.0,932443506.0,600519.SH,3321.3324,0.014216825195448646,0.013256652846854733,0.0009601723485939129
2016-10-19,1898.5149,1899.9218,1879.3805,1886.978,1412328.0,433658685.0,600519.SH,3316.2407,-0.0021130383780588735,-0.0015330293348536639,-0.0005800090432052096
2016-10-20,1892.2681,1892.2681,1877.6922,1881.5191,1407992.0,429896204.0,600519.SH,3318.6044,-0.002892932509017121,0.0007127649087717014,-0.0036056974177888224
2016-10-21,1879.2679,1881.5191,1865.2548,1874.2592,1148332.0,349209701.0,600519.SH,3327.74,-0.0038585311198807704,0.0027528439364450374,-0.006611375056325808
2016-10-24,1865.3111,1890.0733,1865.3111,1889.6793,2624652.0,802002340.0,600519.SH,3367.5778,0.008227303886250148,0.011971428056278599,-0.003744124170028451
2016-10-25,1892.2681,1923.8399,1892.2681,1923.5022,4376239.0,1363211035.0,600519.SH,3367.4547,0.017898751391307366,-3.655446356731762e-05,0.017935305854874684
2016-10-26,1923.8399,1953.7233,1916.2424,1927.6667,4681307.0,1475976854.0,600519.SH,3354.8003,0.0021650612097039446,-0.0037578530752024886,0.005922914284906433
2016-10-27,1923.7836,1953.2168,1912.6406,1945.6193,3295162.0,1039017332.0,600519.SH,3345.695,0.009313124514730653,-0.0027141108816520765,0.01202723539638273
2016-10-28,1949.1648,1954.3986,1929.4676,1946.6323,2013733.0,637478016.0,600519.SH,3340.1262,0.0005206568417572832,-0.0016644673229329054,0.0021851241646901887
2016-10-31,1957.6064,1978.992,1945.2254,1951.6973,4359610.0,1394967912.0,600519.SH,3336.2778,0.0026019294963923745,-0.0011521720346974185,0.003754101531089793
2016-11-01,1951.6973,1957.6064,1938.1907,1944.55,1951239.0,617880127.0,600519.SH,3359.0515,-0.0036620945266461202,0.00682608025027176,-0.01048817477691788
2016-11-02,1941.2296,1947.2514,1927.6667,1936.1084,2063642.0,650629063.0,600519.SH,3333.3524,-0.004341158622817587,-0.0076507013959148384,0.0033095427730972515
2016-11-03,1935.0954,1943.3119,1930.3118,1939.9353,1869081.0,589861356.0,600519.SH,3365.085,0.001976593872533128,0.009519725547169733,-0.007543131674636605
2016-11-04,1940.6669,1953.3856,1929.3551,1934.0824,2061927.0,650489997.0,600519.SH,3354.1749,-0.003017059383372267,-0.003242146929423817,0.00022508754605155001
2016-11-07,1935.0954,1946.3509,1924.9654,1936.9525,1604780.0,505304908.0,600519.SH,3356.5916,0.0014839595251991966,0.0007205050637044685,0.0007634544614947281
2016-11-08,1943.537,1975.5027,1938.9223,1963.2342,3419383.0,1093003608.0,600519.SH,3371.1177,0.01356858260592353,0.004327634020176774,0.009240948585746755
2016-11-09,1963.2342,1974.3209,1928.3421,1945.2816,3000449.0,951077199.0,600519.SH,3353.0547,-0.00914440060182331,-0.005358163555072459,-0.003786237046750851
2016-11-10,1958.1692,1968.862,1950.4592,1958.3381,1780496.0,568571581.0,600519.SH,3390.6119,0.0067118817141949005,0.01120089093685217,-0.00448900922265727
2016-11-11,1951.9224,1953.667,1933.9698,1935.5456,3590265.0,1133744319.0,600519.SH,3417.2211,-0.01163869507517623,0.007847904975500253,-0.019486600050676484
2016-11-14,1938.1907,1939.9915,1906.9003,1912.528,3992049.0,1246340872.0,600519.SH,3430.2482,-0.01189204738963523,0.003812191139753729,-0.01570423852938896
2016-11-15,1907.1254,1938.7534,1907.1254,1929.5239,2447055.0,766112493.0,600519.SH,3429.8697,0.008886614993349085,-0.00011034186972236348,0.008996956863071448
2016-11-16,1928.3983,1937.3465,1918.2121,1924.684,1339981.0,419672477.0,600519.SH,3429.5921,-0.00250833897418945,-8.093601923142568e-05,-0.0024274029549580245
2016-11-17,1918.6623,1923.8399,1909.9393,1912.8094,1833776.0,570642087.0,600519.SH,3436.535,-0.006169636158455005,0.0020244098416251077,-0.008194046000080113
2016-11-18,1913.4848,1917.0865,1906.2812,1906.9566,1937769.0,601883505.0,600519.SH,3417.4554,-0.003059792575256126,-0.00555198768527021,0.0024921951100140838
2016-11-21,1912.6969,1916.2986,1897.7833,1904.1427,2608384.0,807014528.0,600519.SH,3441.1106,-0.0014755972946630669,0.006921875264268351,-0.008397472558931418
2016-11-22,1908.6449,1909.489,1897.7833,1900.5972,2642427.0,816561740.0,600519.SH,3468.3637,-0.0018619928012748588,0.007919855874437776,-0.009781848675712634
2016-11-23,1912.5843,1923.8399,1901.9478,1923.5585,3401504.0,1058266299.0,600519.SH,3474.7289,0.012081097457157242,0.0018352169929585216,0.01024588046419872
2016-11-24,1924.9654,1946.3509,1914.948,1945.957,3907870.0,1227937711.0,600519.SH,3488.7402,0.011644304033384012,0.0040323433577795775,0.0076119606756044345
2016-11-25,1946.576,1951.9787,1926.2035,1945.7319,2236967.0,706042467.0,600519.SH,3521.2984,-0.00011567573178650203,0.009332365878089721,-0.009448041609876223
2016-11-28,1949.4462,1964.2472,1944.0998,1960.4203,4925301.0,1568882892.0,600519.SH,3535.0807,0.007549035918052116,0.003913982410578942,0.003635053507473174
2016-11-29,1967.1737,2022.0444,1959.9138,1985.5202,5883062.0,1911874428.0,600519.SH,3564.0404,0.012803325899043205,0.008192090211688763,0.0046112356873544424
2016-11-30,1970.1001,1981.8058,1954.5112,1958.0567,2675237.0,855564591.0,600519.SH,3538.001,-0.013831891511353,-0.007306146136839442,-0.0065257453745135585
2016-12-01,1963.2342,1989.0657,1955.8056,1968.9745,2794182.0,896065026.0,600519.SH,3565.036,0.005575834448512174,0.0076413206214469565,-0.002065486172934783
2016-12-02,1968.862,1981.2431,1957.6064,1973.1954,3062833.0,984836869.0,600519.SH,3528.9547,0.0021437047559529354,-0.010120879564750607,0.012264584320703542
2016-12-05,1958.732,1988.7843,1939.7102,1940.3292,4206081.0,1342647367.0,600519.SH,3469.4073,-0.016656333174099314,-0.016873948537792227,0.00021761536369291345
2016-12-06,1942.0175,2000.2649,1942.0175,1999.3645,3892309.0,1251764484.0,600519.SH,3459.1533,0.03042540410153083,-0.002955548055715407,0.033380952157246235
2016-12-07,2003.3039,2011.0702,1985.5764,2005.1611,2527174.0,825849253.0,600519.SH,3475.7473,0.0028992212275451568,0.004797127667050871,-0.0018979064395057144
2016-12-08,2008.3126,2075.7895,2002.6286,2062.902,5447578.0,1825332444.0,600519.SH,3470.1426,0.028796140120611824,-0.0016125165370911576,0.03040865665770298
2016-12-09,2060.0318,2072.5254,2042.1355,2063.1833,3449559.0,1162079790.0,600519.SH,3493.7004,0.00013636130073080288,0.006788712371647243,-0.00665235107091644
2016-12-12,2062.8457,2075.7895,1995.3125,2001.8407,5033244.0,1667557014.0,600519.SH,3409.1794,-0.02973201653968416,-0.02419240069927009,-0.005539615840414069
2016-12-13,2001.7281,2047.6507,1994.1869,2036.4515,4178000.0,1384533791.0,600519.SH,3405.0355,0.017289487620068877,-0.0012155124485382363,0.018505000068607114
2016-12-14,2036.3952,2042.4169,2011.0702,2032.2869,3202902.0,1062697134.0,600519.SH,3378.9453,-0.0020450278339552153,-0.007662240232150341,0.005617212398195126
2016-12-15,2033.3562,2036.3389,1994.6371,2008.5377,3920275.0,1285279911.0,600519.SH,3340.4338,-0.011685948475089747,-0.011397491400645055,-0.0002884570744446924
2016-12-16,2002.6286,2018.8365,1983.3816,2005.8927,2505126.0,818412412.0,600519.SH,3346.0305,-0.001316878443456626,0.0016754410759465266,-0.0029923195194031527
2016-12-19,1997.0008,2044.1052,1994.806,1996.7757,3047187.0,1002365465.0,600519.SH,3328.9827,-0.004545108519513619,-0.005094932637344396,0.0005498241178307772
2016-12-20,1997.2259,2002.6286,1973.4205,1999.7021,3083159.0,1001345157.0,600519.SH,3309.0641,0.001465562706918,-0.005983389460089361,0.007448952167007361
2016-12-21,2002.0658,2015.5162,1983.2691,2011.9707,2471124.0,807548103.0,600519.SH,3338.536,0.006135213840101628,0.008906415563240344,-0.0027712017231387165
2016-12-22,2008.2563,2010.8451,1990.6977,1992.4986,1467813.0,478750707.0,600519.SH,3335.672,-0.009678123046225395,-0.0008578610504724749,-0.00882026199575292
2016-12-23,1983.2128,1988.5592,1958.3381,1963.403,3109555.0,1001068078.0,600519.SH,3307.5991,-0.014602569858769177,-0.00841596535870437,-0.006186604500064807
2016-12-26,1957.7753,1991.3168,1941.8487,1988.4466,2600143.0,835811094.0,600519.SH,3322.4006,0.012755201046346532,0.004474998194309521,0.00828020285203701
2016-12-27,1988.6154,2012.7586,1982.9314,1997.9013,2006229.0,655887935.0,600519.SH,3316.3852,0.004754817152243351,-0.0018105583053409369,0.006565375457584288
